date,time,sport,teams,comp,channel
27 Jun,3:00PM,Football,Gnistan - Inter Turku,Veikkausliiga,onefootball-france
27 Jun,5:00PM,Football,KuPS - HJK,Veikkausliiga,onefootball-france
28 Jun,9:00AM,Football,SJK vs Mariehamn,Veikkausliga,onefootball-france
28 Jun,3:00PM,Football,Haka - Ilves,Veikkausliiga,onefootball-france
28 Jun,5:00PM,Football,FC KTP Kotka vs Jaro,Veikkausliga,onefootball-france
28 Jun,8:00PM,Football,AC Oulu - VPS,Veikkausliiga,onefootball-france
18 Jun,2:00PM,Football,Mariehamn - KuPS,Veikkausliiga,onefootball-italia
18 Jun,2:00PM,Football,Ilves - SJK,Veikkausliiga,onefootball-italia
18 Jun,6:00PM,Football,HJK - Haka,Veikkausliiga,onefootball-italia
18 Jun,6:00PM,Football,VPS - Gnistan,Veikkausliiga,onefootball-italia
18 Jun,6:00PM,Football,Jaro - AC Oulu,Veikkausliiga,onefootball-italia
19 Jun,3:00PM,Football,Inter Turku - KTP,Veikkausliiga,onefootball-italia
27 Jun,3:00PM,Football,Gnistan - Inter Turku,Veikkausliiga,onefootball-italia
27 Jun,5:00PM,Football,KuPS - HJK,Veikkausliiga,onefootball-italia
28 Jun,9:00AM,Football,SJK vs Mariehamn,Veikkausliga,onefootball-italia
28 Jun,3:00PM,Football,Haka - Ilves,Veikkausliiga,onefootball-italia
28 Jun,5:00PM,Football,FC KTP Kotka vs Jaro,Veikkausliga,onefootball-italia
28 Jun,8:00PM,Football,AC Oulu - VPS,Veikkausliiga,onefootball-italia
18 Jun,2:00PM,Football,Mariehamn - KuPS,Veikkausliiga,onefootball-uk
18 Jun,2:00PM,Football,Ilves - SJK,Veikkausliiga,onefootball-uk
18 Jun,6:00PM,Football,HJK - Haka,Veikkausliiga,onefootball-uk
18 Jun,6:00PM,Football,VPS - Gnistan,Veikkausliiga,onefootball-uk
18 Jun,6:00PM,Football,Jaro - AC Oulu,Veikkausliiga,onefootball-uk
19 Jun,3:00PM,Football,Inter Turku - KTP,Veikkausliiga,onefootball-uk
27 Jun,3:00PM,Football,Gnistan - Inter Turku,Veikkausliiga,onefootball-uk
27 Jun,5:00PM,Football,KuPS - HJK,Veikkausliiga,onefootball-uk
28 Jun,9:00AM,Football,SJK vs Mariehamn,Veikkausliga,onefootball-uk
28 Jun,3:00PM,Football,Haka - Ilves,Veikkausliiga,onefootball-uk
28 Jun,5:00PM,Football,FC KTP Kotka vs Jaro,Veikkausliga,onefootball-uk
28 Jun,8:00PM,Football,AC Oulu - VPS,Veikkausliiga,onefootball-uk
15 Jun,8:00PM,Football,Vancouver FC - Forge,Canadian Premier League,onesoccer
15 Jun,10:00PM,Football,USA - Trinidad & Tobago,Gold Cup,onesoccer
15 Jun,11:00PM,Football,Atl. Ottawa - Valour,Canadian Premier League,onesoccer
16 Jun,12:15AM,Football,Haiti - Saudi Arabia,Gold Cup,onesoccer
16 Jun,3:00AM,Football,Costa Rica - Suriname,Gold Cup,onesoccer
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,onesoccer
17 Jun,2:00AM,Football,Jamaica - Guatemala,Gold Cup,onesoccer
18 Jun,12:15AM,Football,Curacao - El Salvador,Gold Cup,onesoccer
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,onesoccer
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,onesoccer
19 Jun,2:00AM,Football,Suriname - Mexico,Gold Cup,onesoccer
19 Jun,10:45PM,Football,Trinidad & Tobago - Haiti,Gold Cup,onesoccer
20 Jun,1:15AM,Football,Saudi Arabia - USA,Gold Cup,onesoccer
20 Jun,11:45PM,Football,Jamaica - Guadeloupe,Gold Cup,onesoccer
21 Jun,2:00AM,Football,Guatemala - Panama,Gold Cup,onesoccer
21 Jun,7:00PM,Football,HFX Wanderers - Vancouver FC,Canadian Premier League,onesoccer
21 Jun,10:00PM,Football,Cavalry - Pacific FC,Canadian Premier League,onesoccer
15 Jun,9:00AM,Football,Okayama - Avispa Fukuoka,J-League,optus-sports
15 Jun,8:00PM,Football,Portland Thorns W - Washington Spirit W,NWSL Women,optus-sports
17 Jun,10:30AM,Football,Jeonbuk - Suwon City,K League 1,optus-sports
17 Jun,10:30AM,Football,Seoul - Gangwon,K League 1,optus-sports
18 Jun,10:30AM,Football,Daejeon - Sangju Sangmu,K League 1,optus-sports
18 Jun,10:30AM,Football,Jeju Utd - Gwangju FC,K League 1,optus-sports
21 Jun,12:00AM,Football,Kansas City NWSL W - Angel City W,NWSL Women,optus-sports
15 Jun,8:00PM,Football,Portland Thorns W - Washington Spirit W,NWSL Women,paramount-plus
19 Jun,12:00AM,Football,Forward Madison - Westchester SC,USL League One,paramount-plus
21 Jun,9:00PM,Football,Utah Royals W - Seattle Reign W,NWSL Women,paramount-plus
3 Jul,12:00AM,Football,Birmingham - Charleston,USL,paramount-plus
5 Jul,1:00AM,Football,Colorado Springs - Louisville City,USL,paramount-plus
6 Jul,9:00PM,Football,Charleston - North Carolina,USL,paramount-plus
9 Jul,12:00AM,Football,Minnesota - Chicago Fire,US Open Cup,paramount-plus
9 Jul,2:30AM,Football,San Jose Earthquakes - Austin FC,US Open Cup,paramount-plus
9 Jul,11:00PM,Football,Philadelphia Union - New York Red Bulls,US Open Cup,paramount-plus
10 Jul,1:00AM,Football,Nashville SC - DC United,US Open Cup,paramount-plus
13 Jul,9:00PM,Football,Pittsburgh - Loudoun,USL,paramount-plus
15 Jun,8:00AM,Water Sports,Team Acrobatic Finals,Artistic swimmers compete in the Team Acrobatic at the World Aquatics Artistic Swimming World Cup Finals in Xi'an.,peacock
15 Jun,1:00PM,Golf,U.S. Open All-Access: Rd. 4,Navigating the biggest moments and shots from the action-packed final round of the U.S. Open at Oakmont Country Club.,peacock
15 Jun,1:08PM,Golf,Multiview: U.S. Open Rd. 4 AM,"Follow along with all the action from the morning of the final round of the U.S. Open, presented in multiview.",peacock
15 Jun,1:08PM,Golf,U.S. Open: Featured Group 1,Golfers tee off in the first featured group in the final round of the U.S. Open at Oakmont Country Club.,peacock
15 Jun,1:15PM,Cycling,Val - dArc - Plateau du Mont - Cenis,Mountain | 133 km | 3300 m,peacock
15 Jun,1:20PM,Motorsport,Carrera Cup: Montreal Race 2,Drivers take part in the second race of the third round of the Porsche Carrera Cup at Circuit Gilles-Villeneuve.,peacock
15 Jun,1:46PM,Golf,U.S. Open: Featured Group 2,Golfers tee off in the second featured group in the final round of the U.S. Open at Oakmont Country Club.,peacock
15 Jun,2:00PM,Golf,U.S. Open: Featured Group 3,Golfers tee off in the third featured group in the final round of the U.S. Open at Oakmont Country Club.,peacock
15 Jun,4:00PM,Golf,U.S. Open on Sky Sports: Rd. 4,"The top golfers compete in the final round of the U.S. Open at Oakmont Country Club, live on Sky Sports.",peacock
15 Jun,4:00PM,Golf,U.S. Open: Rd. 4,The top golfers look to win it all in the final round of the U.S. Open at Oakmont Country Club.,peacock
15 Jun,10:45AM,Volleyball,Poland - Serbia,Nations League,polsat-sport
15 Jun,12:45PM,Volleyball,Brazil - Slovenia,Nations League,polsat-sport
15 Jun,4:00PM,Athletics,Lekkoatletyka: Diamentowa Liga w Sztokholmie,lekkoatletyka. Wydarzeniem mityngu będzie pojedynek tyczkarzy Armanda Duplantisa i Emmanouila Karalisa. Ciekawie zapowiada się też bieg na 100 m przez płotki z udziałem halowej mistrzyni świata Devynne Charlton.,polsat-sport
15 Jun,6:15PM,Volleyball,Germany - France,Nations League,polsat-sport
15 Jun,9:45PM,Volleyball,Bulgaria - Canada,Nations League,polsat-sport
16 Jun,9:30AM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
16 Jun,11:30AM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
16 Jun,1:30PM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
16 Jun,3:30PM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
16 Jun,5:50PM,Basketball,Legia - Lublin,Polska Liga Koszykówki,polsat-sport
17 Jun,9:30AM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
17 Jun,11:30AM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
17 Jun,1:30PM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
17 Jun,3:30PM,Tennis,Tenis: Turniej ATP w Halle,mecz 1. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę na trawiastych kortach będzie szlifował między innymi Hubert Hurkacz. W 2022 roku najlepszy obecnie polski singlista wygrał ten turniej.,polsat-sport
18 Jun,8:45AM,Volleyball,Thailand W - Japan W,Nations League Women,polsat-sport
18 Jun,10:45AM,Volleyball,France W - Germany W,Nations League Women,polsat-sport
18 Jun,2:00PM,Volleyball,Netherlands W - Poland W,Nations League Women,polsat-sport
18 Jun,4:20PM,Handball,Poland U21 - Uruguay U21,World Championship U21,polsat-sport
18 Jun,6:30PM,Basketball,Lublin - Legia,Polska Liga Koszykówki,polsat-sport
19 Jun,8:45AM,Volleyball,Thailand W - Italy W,Nations League Women,polsat-sport
15 Jun,12:30PM,Tennis,Zizou Bergs - Gabriel Diallo,ATP Hertogenbosch,polsat-sport-extra
15 Jun,4:15PM,Volleyball,Ukraine - Iran,Nations League,polsat-sport-extra
15 Jun,7:45PM,Volleyball,Cuba - USA,Nations League,polsat-sport-extra
16 Jun,11:00AM,Tennis,Tenis: Turniej ATP w Londynie,"mecz 1. rundy gry pojedynczej. To już 122. edycja zawodów, których areną są trawiaste korty londyńskiego Queens Clubu. Tytułu mistrza wywalczonego w ubiegłym roku broni Amerykanin Tommy Paul. Na liście uczestników turnieju znajduje się także jego rodak, Taylor Fritz. Najwyżej rozstawionym zawodnikiem jest Carlos Alcaraz, który niedawno po raz drugi z rzędu wygrał French Open.",polsat-sport-extra
16 Jun,1:00PM,Tennis,Tenis: Turniej ATP w Londynie,"mecz 1. rundy gry pojedynczej. To już 122. edycja zawodów, których areną są trawiaste korty londyńskiego Queens Clubu. Tytułu mistrza wywalczonego w ubiegłym roku broni Amerykanin Tommy Paul. Na liście uczestników turnieju znajduje się także jego rodak, Taylor Fritz. Najwyżej rozstawionym zawodnikiem jest Carlos Alcaraz, który niedawno po raz drugi z rzędu wygrał French Open.",polsat-sport-extra
16 Jun,3:00PM,Tennis,Tenis: Turniej ATP w Londynie,"mecz 1. rundy gry pojedynczej. To już 122. edycja zawodów, których areną są trawiaste korty londyńskiego Queens Clubu. Tytułu mistrza wywalczonego w ubiegłym roku broni Amerykanin Tommy Paul. Na liście uczestników turnieju znajduje się także jego rodak, Taylor Fritz. Najwyżej rozstawionym zawodnikiem jest Carlos Alcaraz, który niedawno po raz drugi z rzędu wygrał French Open.",polsat-sport-extra
16 Jun,5:00PM,Tennis,Tenis: Turniej ATP w Londynie,"mecz 1. rundy gry pojedynczej. To już 122. edycja zawodów, których areną są trawiaste korty londyńskiego Queens Clubu. Tytułu mistrza wywalczonego w ubiegłym roku broni Amerykanin Tommy Paul. Na liście uczestników turnieju znajduje się także jego rodak, Taylor Fritz. Najwyżej rozstawionym zawodnikiem jest Carlos Alcaraz, który niedawno po raz drugi z rzędu wygrał French Open.",polsat-sport-extra
17 Jun,11:00AM,Tennis,Tenis: Turniej ATP w Londynie,mecz 1. rundy gry pojedynczej. Zawody w stolicy Anglii dla ich uczestników są sprawdzianem formy przed rozpoczynającym się już 30 czerwca Wimbledonem. Tytułu mistrzowskiego broni reprezentant Stanów Zjednoczonych Tommy Paul.,polsat-sport-extra
17 Jun,1:00PM,Tennis,Tenis: Turniej ATP w Londynie,"mecz 1. rundy gry pojedynczej. To już 122. edycja zawodów, których areną są trawiaste korty londyńskiego Queens Clubu. Tytułu mistrza wywalczonego w ubiegłym roku broni Amerykanin Tommy Paul. Na liście uczestników turnieju znajduje się także jego rodak, Taylor Fritz. Najwyżej rozstawionym zawodnikiem jest Carlos Alcaraz, który niedawno po raz drugi z rzędu wygrał French Open.",polsat-sport-extra
17 Jun,3:00PM,Tennis,Tenis: Turniej ATP w Londynie,"mecz 1. rundy gry pojedynczej. To już 122. edycja zawodów, których areną są trawiaste korty londyńskiego Queens Clubu. Tytułu mistrza wywalczonego w ubiegłym roku broni Amerykanin Tommy Paul. Na liście uczestników turnieju znajduje się także jego rodak, Taylor Fritz. Najwyżej rozstawionym zawodnikiem jest Carlos Alcaraz, który niedawno po raz drugi z rzędu wygrał French Open.",polsat-sport-extra
17 Jun,5:00PM,Tennis,Tenis: Turniej ATP w Londynie,"mecz 1. rundy gry pojedynczej. To już 122. edycja zawodów, których areną są trawiaste korty londyńskiego Queens Clubu. Tytułu mistrza wywalczonego w ubiegłym roku broni Amerykanin Tommy Paul. Na liście uczestników turnieju znajduje się także jego rodak, Taylor Fritz. Najwyżej rozstawionym zawodnikiem jest Carlos Alcaraz, który niedawno po raz drugi z rzędu wygrał French Open.",polsat-sport-extra
18 Jun,5:15AM,Volleyball,Bulgaria W - Italy W,Nations League Women,polsat-sport-extra
18 Jun,9:30AM,Tennis,Tenis: Turniej ATP w Halle,mecz 2. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę szlifuje Hubert Hurkacz. W 2022 r. najlepszy polski singlista wygrał ten turniej. W ubiegłym sezonie uległ w finale Jannikowi Sinnerowi.,polsat-sport-extra
18 Jun,11:30AM,Tennis,Tenis: Turniej ATP w Halle,mecz 2. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę szlifuje Hubert Hurkacz. W 2022 r. najlepszy polski singlista wygrał ten turniej. W ubiegłym sezonie uległ w finale Jannikowi Sinnerowi.,polsat-sport-extra
18 Jun,1:30PM,Tennis,Tenis: Turniej ATP w Halle,mecz 2. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę szlifuje Hubert Hurkacz. W 2022 r. najlepszy polski singlista wygrał ten turniej. W ubiegłym sezonie uległ w finale Jannikowi Sinnerowi.,polsat-sport-extra
18 Jun,3:30PM,Tennis,Tenis: Turniej ATP w Halle,mecz 2. rundy gry pojedynczej. Coraz mniej czasu zostało do startu Wimbledonu. W Halle formę szlifuje Hubert Hurkacz. W 2022 r. najlepszy polski singlista wygrał ten turniej. W ubiegłym sezonie uległ w finale Jannikowi Sinnerowi.,polsat-sport-extra
18 Jun,5:45PM,Volleyball,Serbia W - USA W,Nations League Women,polsat-sport-extra
19 Jun,9:30AM,Tennis,Tenis: Turniej ATP w Halle,mecz 2. rundy gry pojedynczej,polsat-sport-extra
19 Jun,11:30AM,Tennis,Tenis: Turniej ATP w Halle,mecz 2. rundy gry pojedynczej,polsat-sport-extra
19 Jun,1:30PM,Tennis,Tenis: Turniej ATP w Halle,mecz 2. rundy gry pojedynczej,polsat-sport-extra
15 Jun,10:00AM,Equestrian,Jeździectwo: LOTTO CSIO Sopot 2025,jeździectwo,polsat-sport-news
15 Jun,2:45PM,Volleyball,Argentina - Italy,Nations League,polsat-sport-news
17 Jun,12:30PM,Horse Racing,Wyścigi konne: Royal Ascot,wyścigi konne. Położona w odległości około 10 km od zamku królewskiego Windsor wieś Ascot znana jest na całym świecie z prestiżowych wyścigów konnych - Royal Ascot. Zawody te mają ponad trzystuletnią tradycję.,polsat-sport-news
17 Jun,4:00PM,Athletics,Lekkoatletyka: Zawody World Athletics Continental Tour Gold w Turku,lekkoatletyka. Podczas mityngu z cyklu World Athletics Continental Tour Gold w Turku wystąpią m.in. najlepsi polscy płotkarze - Jakub Szymański i Pia Skrzyszowska. Kibice zobaczą też Lamonta Marcella Jacobsa.,polsat-sport-news
17 Jun,6:25PM,Basketball,Brescia - Virtus Bologna,Lega A,polsat-sport-news
18 Jun,11:00AM,Tennis,Tenis: Turniej ATP w Londynie,mecz 2. rundy gry pojedynczej,polsat-sport-news
18 Jun,1:00PM,Tennis,Tenis: Turniej ATP w Londynie,mecz 2. rundy gry pojedynczej,polsat-sport-news
18 Jun,3:00PM,Tennis,Tenis: Turniej ATP w Londynie,mecz 2. rundy gry pojedynczej,polsat-sport-news
18 Jun,5:00PM,Tennis,Tenis: Turniej ATP w Londynie,mecz 2. rundy gry pojedynczej,polsat-sport-news
18 Jun,6:50PM,Handball,Germany U21 - Serbia U21,World Championship U21,polsat-sport-news
19 Jun,10:00AM,Tennis,Tenis: Turniej ATP Challenger w Poznaniu,mecz ćwierćfinałowy gry pojedynczej,polsat-sport-news
19 Jun,12:00PM,Tennis,Tenis: Turniej ATP Challenger w Poznaniu,mecz ćwierćfinałowy gry pojedynczej,polsat-sport-news
19 Jun,2:00PM,Tennis,Tenis: Turniej ATP Challenger w Poznaniu,mecz ćwierćfinałowy gry pojedynczej,polsat-sport-news
19 Jun,4:00PM,Tennis,Tenis: Turniej ATP Challenger w Poznaniu,mecz ćwierćfinałowy gry pojedynczej,polsat-sport-news
19 Jun,6:50PM,Handball,Switzerland U21 - Germany U21,World Championship U21,polsat-sport-news
17 Jun,5:00PM,Motorsport,Rospiggarna Hallstavik vs. Vastervik,Swedish Elitserien League Speedway,premier-sports
18 Jun,12:00AM,Ice Hockey,Florida Panthers - Edmonton Oilers,NHL,premier-sports
20 Jun,7:05PM,Rugby Union,French Top 14 Semi Final,French Top 14 Semi Final,premier-sports
21 Jun,7:05PM,Rugby Union,French Top 14 Semi Final,French Top 14 Semi Final,premier-sports
22 Jun,5:30PM,Motorsport,LIVE NASCAR Cup - Pocono Raceway,NASCAR Sprint Cup Series,premier-sports
22 Jun,11:00PM,Football,USA - Haiti,Gold Cup,premier-sports
22 Jun,11:00PM,Football,USA - Haiti,Gold Cup,premier-sports
23 Jun,2:00AM,Football,Dominican Republic - Suriname,Gold Cup,premier-sports
24 Jun,11:00PM,Football,Panama - Jamaica,Gold Cup,premier-sports
25 Jun,2:00AM,Football,Honduras - Curacao,Gold Cup,premier-sports
16 Jun,12:15AM,Football,Haiti - Saudi Arabia,Gold Cup,premier-sports-2
16 Jun,3:00AM,Football,Costa Rica - Suriname,Gold Cup,premier-sports-2
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,premier-sports-2
16 Jun,11:00PM,Football,Panama - Guadeloupe,Gold Cup,premier-sports-2
17 Jun,2:00AM,Football,Jamaica - Guatemala,Gold Cup,premier-sports-2
18 Jun,12:15AM,Football,Curacao - El Salvador,Gold Cup,premier-sports-2
18 Jun,2:30AM,Football,Canada - Honduras,Gold Cup,premier-sports-2
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,premier-sports-2
18 Jun,11:00PM,Football,Costa Rica - Dominican Republic,Gold Cup,premier-sports-2
19 Jun,2:00AM,Football,Suriname - Mexico,Gold Cup,premier-sports-2
19 Jun,10:45PM,Football,Trinidad and Tobago vs. Haiti,CONCACAF Gold Cup Group Stage,premier-sports-2
20 Jun,1:15AM,Football,Saudi Arabia - USA,Gold Cup,premier-sports-2
20 Jun,11:45PM,Football,Jamaica - Guadeloupe,Gold Cup,premier-sports-2
21 Jun,2:00AM,Football,Guatemala - Panama,Gold Cup,premier-sports-2
21 Jun,7:00PM,Football,Real Oviedo - Mirandes,LaLiga 1 2 3,premier-sports-2
21 Jun,11:00PM,Football,Curacao - Canada,Gold Cup,premier-sports-2
21 Jun,11:00PM,Football,Curacao - Canada,Gold Cup,premier-sports-2
22 Jun,2:00AM,Football,Honduras - El Salvador,Gold Cup,premier-sports-2
22 Jun,11:00PM,Football,Saudi Arabia - Trinidad & Tobago,Gold Cup,premier-sports-2
22 Jun,11:00PM,Football,Saudi Arabia - Trinidad & Tobago,Gold Cup,premier-sports-2
15 Jun,1:00PM,Handball,Nantes - Barcelona,Champions League,prima-sport-1
15 Jun,4:00PM,Handball,Fuchse Berlin - SC Magdeburg,Champions League,prima-sport-1
15 Jun,12:00PM,Tennis,Alexander Zverev - Taylor Harry Fritz,ATP Stuttgart,prima-sport-2
16 Jun,9:30AM,Tennis, HALE OPEN,TENIS ATP,prima-sport-2
16 Jun,11:00AM,Tennis, LONDON QUEENS OPEN / HALLE OPEN,TENIS ATP,prima-sport-2
16 Jun,1:00PM,Tennis, LONDON QUEENS OPEN / HALLE OPEN,TENIS ATP,prima-sport-2
16 Jun,3:00PM,Tennis, LONDON QUEENS OPEN / HALLE OPEN,TENIS ATP,prima-sport-2
16 Jun,5:00PM,Tennis, LONDON QUEENS OPEN,TENIS ATP,prima-sport-2
17 Jun,9:30AM,Tennis, HALE OPEN,TENIS ATP,prima-sport-2
17 Jun,11:00AM,Tennis, LONDON QUEENS OPEN / HALLE OPEN,TENIS ATP,prima-sport-2
17 Jun,1:00PM,Tennis, LONDON QUEENS OPEN / HALLE OPEN,TENIS ATP,prima-sport-2
17 Jun,3:00PM,Tennis, LONDON QUEENS OPEN / HALLE OPEN,TENIS ATP,prima-sport-2
17 Jun,5:00PM,Tennis, LONDON QUEENS OPEN,TENIS ATP,prima-sport-2
18 Jun,9:30AM,Tennis, HALE OPEN,TENIS ATP,prima-sport-2
18 Jun,11:00AM,Tennis, LONDON QUEENS OPEN / HALLE OPEN,TENIS ATP,prima-sport-2
18 Jun,1:00PM,Tennis, LONDON QUEENS OPEN / HALLE OPEN,TENIS ATP,prima-sport-2
18 Jun,3:00PM,Tennis, LONDON QUEENS OPEN / HALLE OPEN,TENIS ATP,prima-sport-2
18 Jun,5:00PM,Tennis, LONDON QUEENS OPEN,TENIS ATP,prima-sport-2
15 Jun,12:30PM,Tennis,Zizou Bergs - Gabriel Diallo,ATP Hertogenbosch,prima-sport-3
